tree,day,female,male
197,1183,0.0,1.0
197,1200,0.0,2.0
197,1211,0.0,1.0
197,1223,0.0,1.0
197,1240,0.0,1.0
197,1252,0.0,1.0
197,1280,0.0,1.0
197,1309,0.0,1.0
197,1461,4.0,0.0
197,1476,2.0,0.0
197,1489,1.0,0.0
197,1503,2.0,0.0
197,1517,2.0,0.0
197,1531,0.0,1.0
197,1546,0.0,3.0
197,1560,0.0,1.0
197,1574,0.0,1.0
197,1615,0.0,1.0
197,1629,0.0,1.0
197,1644,0.0,1.0
197,1827,3.0,0.0
197,1840,2.0,0.0
197,1854,1.0,0.0
197,1868,2.0,0.0
197,1897,2.0,0.0
197,1910,0.0,2.0
197,1924,0.0,1.0
197,1945,0.0,2.0
197,1959,0.0,1.0
197,1987,0.0,1.0
197,2001,0.0,1.0
197,2042,1.0,0.0
197,2239,2.0,0.0
197,2254,2.0,0.0
197,2266,2.0,0.0
197,2281,1.0,0.0
197,2309,2.0,1.0
197,2323,0.0,1.0
197,2337,0.0,1.0
197,2352,0.0,1.0
197,2366,0.0,1.0
197,2380,0.0,2.0
197,2406,0.0,1.0
197,2561,1.0,0.0
197,2574,2.0,0.0
197,2589,1.0,0.0
197,2603,2.0,0.0
197,2618,1.0,0.0
197,2630,1.0,0.0
197,2642,0.0,2.0
197,2662,0.0,1.0
197,2675,0.0,1.0
197,2687,0.0,1.0
197,2701,0.0,1.0
197,2716,0.0,1.0
197,2744,0.0,1.0
197,2757,0.0,1.0
197,2897,1.0,0.0
197,2910,1.0,0.0
197,2925,5.0,0.0
197,2940,1.0,0.0
197,2954,1.0,0.0
197,2967,1.0,0.0
197,2981,1.0,0.0
197,2992,2.0,0.0
197,3008,0.0,1.0
197,3023,0.0,1.0
197,3051,0.0,1.0
197,3066,0.0,1.0
197,3079,0.0,1.0
197,3247,1.0,1.0
197,3262,2.0,0.0
198,346,2.0,0.0
198,364,1.0,0.0
198,377,2.0,0.0
198,392,1.0,0.0
198,404,1.0,0.0
198,420,4.0,0.0
198,455,2.0,0.0
198,462,1.0,0.0
198,489,1.0,0.0
198,491,1.0,0.0
198,514,1.0,0.0
198,519,1.0,0.0
198,559,1.0,0.0
198,572,2.0,0.0
198,748,1.0,0.0
198,763,2.0,0.0
198,776,1.0,0.0
198,790,3.0,0.0
198,803,1.0,0.0
198,818,3.0,0.0
198,831,1.0,0.0
198,846,1.0,0.0
198,860,2.0,0.0
198,871,1.0,0.0
198,887,0.0,1.0
198,902,0.0,1.0
198,927,0.0,2.0
198,945,0.0,1.0
198,959,0.0,2.0
198,986,0.0,1.0
198,1000,0.0,1.0
198,1013,0.0,1.0
198,1042,2.0,0.0
198,1056,1.0,0.0
198,1085,2.0,0.0
198,1098,2.0,0.0
198,1126,2.0,0.0
198,1154,2.0,0.0
198,1169,0.0,1.0
198,1183,0.0,1.0
198,1200,0.0,2.0
198,1211,0.0,1.0
198,1223,0.0,1.0
198,1252,0.0,1.0
198,1267,0.0,2.0
198,1294,1.0,0.0
198,1309,1.0,0.0
198,1322,1.0,0.0
198,1336,1.0,0.0
198,1351,1.0,0.0
198,1378,2.0,0.0
198,1420,3.0,0.0
198,1433,1.0,0.0
198,1448,1.0,0.0
198,1461,1.0,0.0
198,1476,1.0,0.0
198,1489,2.0,0.0
198,1517,1.0,0.0
198,1531,0.0,1.0
198,1546,0.0,1.0
198,1560,1.0,0.0
198,1574,1.0,0.0
198,1590,1.0,0.0
198,1602,1.0,0.0
198,1615,1.0,0.0
198,1629,1.0,0.0
198,1644,1.0,0.0
198,1658,1.0,0.0
198,1686,1.0,0.0
198,1700,1.0,0.0
198,1714,1.0,0.0
198,1728,1.0,0.0
198,1756,1.0,0.0
198,1770,1.0,0.0
198,1798,1.0,0.0
198,1854,2.0,0.0
198,1868,1.0,0.0
198,1883,1.0,0.0
198,1897,1.0,0.0
198,1910,2.0,0.0
198,1924,2.0,0.0
198,1945,2.0,0.0
198,1959,1.0,0.0
198,1973,1.0,0.0
198,1987,1.0,0.0
198,2016,1.0,0.0
198,2056,0.0,1.0
198,2266,1.0,0.0
198,2281,2.0,0.0
198,2297,2.0,0.0
198,2309,2.0,0.0
198,2323,1.0,0.0
198,2337,1.0,0.0
198,2352,2.0,0.0
198,2380,0.0,1.0
198,2393,0.0,1.0
198,2406,0.0,1.0
198,2418,0.0,1.0
198,2435,0.0,1.0
198,2449,0.0,1.0
198,2477,0.0,1.0
198,2490,0.0,1.0
198,2505,0.0,1.0
198,2546,1.0,0.0
198,2561,1.0,0.0
198,2574,1.0,0.0
198,2589,1.0,0.0
198,2603,1.0,0.0
198,2618,1.0,0.0
198,2630,1.0,0.0
198,2642,2.0,0.0
198,2662,1.0,0.0
198,2675,2.0,0.0
198,2701,1.0,0.0
198,2716,0.0,1.0
198,2744,0.0,1.0
198,2786,0.0,2.0
198,2954,3.0,0.0
198,2967,5.0,0.0
198,2981,2.0,0.0
198,2992,1.0,0.0
198,3008,1.0,0.0
198,3023,0.0,1.0
198,3038,0.0,1.0
198,3051,0.0,1.0
198,3066,1.0,0.0
198,3079,0.0,1.0
198,3121,0.0,1.0
198,3134,0.0,1.0
198,3149,0.0,1.0
198,3247,1.0,0.0
198,3262,1.0,0.0
198,3274,1.0,0.0
198,3289,0.0,1.0
199,346,1.0,0.0
199,364,1.0,0.0
199,377,1.0,0.0
199,391,1.0,0.0
199,392,1.0,0.0
199,404,1.0,0.0
199,420,2.0,0.0
199,432,1.0,0.0
199,462,1.0,0.0
199,474,2.0,0.0
199,503,1.0,0.0
199,531,1.0,0.0
199,559,1.0,0.0
199,560,1.0,0.0
199,572,1.0,0.0
199,586,2.0,0.0
199,776,0.0,4.0
199,790,0.0,1.0
199,803,0.0,2.0
199,818,1.0,0.0
199,831,1.0,0.0
199,846,3.0,0.0
199,860,1.0,0.0
199,871,1.0,0.0
199,887,1.0,0.0
199,902,2.0,0.0
199,916,0.0,1.0
199,927,0.0,1.0
199,945,0.0,1.0
199,959,0.0,1.0
199,986,0.0,1.0
199,1000,0.0,1.0
199,1013,0.0,1.0
199,1027,0.0,1.0
199,1042,1.0,0.0
199,1056,1.0,0.0
199,1071,1.0,0.0
199,1098,2.0,0.0
199,1112,1.0,0.0
199,1126,1.0,0.0
199,1141,1.0,0.0
199,1154,1.0,0.0
199,1169,0.0,1.0
199,1183,0.0,1.0
199,1200,2.0,0.0
199,1211,1.0,0.0
199,1223,1.0,0.0
199,1252,1.0,1.0
199,1267,0.0,1.0
199,1280,0.0,1.0
199,1309,1.0,0.0
199,1322,1.0,0.0
199,1351,1.0,0.0
199,1365,1.0,0.0
199,1378,1.0,0.0
199,1420,3.0,0.0
199,1433,1.0,0.0
199,1448,1.0,0.0
199,1461,2.0,0.0
199,1476,1.0,0.0
199,1489,1.0,0.0
199,1503,1.0,0.0
199,1517,1.0,0.0
199,1531,1.0,0.0
199,1546,1.0,0.0
199,1560,2.0,0.0
199,1574,1.0,0.0
199,1590,1.0,0.0
199,1602,1.0,0.0
199,1629,1.0,0.0
199,1644,1.0,0.0
199,1658,1.0,0.0
199,1686,1.0,0.0
199,1700,1.0,0.0
199,1743,1.0,0.0
199,1840,2.0,0.0
199,1854,1.0,0.0
199,1868,1.0,0.0
199,1883,2.0,0.0
199,1897,1.0,0.0
199,1910,2.0,0.0
199,1924,1.0,1.0
199,1945,1.0,0.0
199,1959,1.0,1.0
199,1973,1.0,0.0
199,1987,1.0,0.0
199,2001,1.0,0.0
199,2029,1.0,0.0
199,2056,1.0,0.0
199,2085,1.0,0.0
199,2126,1.0,0.0
199,2212,1.0,0.0
199,2225,1.0,0.0
199,2239,1.0,0.0
199,2254,1.0,0.0
199,2266,1.0,0.0
199,2309,3.0,0.0
199,2323,2.0,0.0
199,2352,1.0,1.0
199,2366,0.0,1.0
199,2380,0.0,1.0
199,2393,0.0,1.0
199,2406,0.0,1.0
199,2435,0.0,1.0
199,2449,0.0,1.0
199,2464,0.0,1.0
199,2490,0.0,1.0
199,2505,1.0,0.0
199,2533,1.0,0.0
199,2546,1.0,0.0
199,2561,1.0,0.0
199,2574,1.0,0.0
199,2589,1.0,0.0
199,2603,1.0,0.0
199,2618,2.0,0.0
199,2630,1.0,0.0
199,2642,1.0,0.0
199,2662,2.0,0.0
199,2675,1.0,0.0
199,2687,1.0,0.0
199,2716,0.0,1.0
199,2744,0.0,1.0
199,2757,0.0,1.0
199,2782,0.0,1.0
199,2799,0.0,1.0
199,2842,0.0,1.0
199,2869,0.0,1.0
199,2897,0.0,1.0
199,2910,1.0,1.0
199,2925,2.0,0.0
199,2940,2.0,0.0
199,2952,1.0,0.0
199,2967,1.0,0.0
199,2992,0.0,2.0
199,3008,1.0,0.0
199,3023,1.0,0.0
199,3038,1.0,0.0
199,3051,1.0,0.0
199,3066,0.0,1.0
199,3079,1.0,0.0
199,3107,1.0,0.0
199,3121,1.0,0.0
199,3178,1.0,0.0
199,3206,1.0,0.0
199,3219,1.0,0.0
199,3233,1.0,0.0
199,3247,1.0,0.0
200,346,2.0,0.0
200,364,1.0,0.0
200,392,1.0,0.0
200,404,2.0,0.0
200,420,4.0,0.0
200,441,1.0,0.0
200,455,1.0,0.0
200,462,1.0,0.0
200,474,2.0,0.0
200,503,1.0,0.0
200,544,1.0,0.0
200,559,1.0,0.0
200,803,2.0,0.0
200,818,4.0,0.0
200,831,2.0,0.0
200,846,2.0,0.0
200,860,0.0,2.0
200,871,0.0,1.0
200,887,0.0,1.0
200,902,0.0,2.0
200,916,0.0,1.0
200,945,0.0,2.0
200,959,0.0,1.0
200,973,1.0,0.0
200,1000,2.0,0.0
200,1027,1.0,0.0
200,1042,1.0,0.0
200,1056,2.0,0.0
200,1071,1.0,0.0
200,1112,2.0,0.0
200,1126,0.0,2.0
200,1141,0.0,1.0
200,1154,0.0,1.0
200,1169,0.0,2.0
200,1183,0.0,1.0
200,1200,0.0,1.0
200,1223,0.0,1.0
200,1240,0.0,1.0
200,1252,0.0,1.0
200,1267,1.0,1.0
200,1280,1.0,0.0
200,1294,1.0,0.0
200,1309,1.0,0.0
200,1322,1.0,0.0
200,1336,1.0,0.0
200,1351,1.0,0.0
200,1378,3.0,0.0
200,1420,3.0,0.0
200,1433,1.0,0.0
200,1448,2.0,0.0
200,1476,1.0,0.0
200,1503,1.0,1.0
200,1517,0.0,1.0
200,1531,0.0,1.0
200,1560,1.0,0.0
200,1615,0.0,1.0
200,1629,1.0,0.0
200,1658,1.0,0.0
200,1673,2.0,0.0
200,1686,1.0,0.0
200,1700,2.0,0.0
200,1714,1.0,0.0
200,1728,2.0,0.0
200,1743,1.0,0.0
200,1756,1.0,0.0
200,1770,0.0,2.0
200,1785,0.0,1.0
200,1798,0.0,1.0
200,1812,0.0,1.0
200,1840,0.0,1.0
200,1854,0.0,1.0
200,1897,2.0,0.0
200,1924,2.0,0.0
200,2029,0.0,2.0
200,2042,1.0,2.0
200,2056,1.0,0.0
200,2072,1.0,0.0
200,2085,1.0,0.0
200,2113,1.0,0.0
200,2141,0.0,2.0
200,2156,0.0,1.0
200,2169,0.0,1.0
200,2198,0.0,1.0
200,2239,1.0,0.0
200,2254,1.0,0.0
200,2266,1.0,0.0
200,2281,1.0,0.0
200,2297,0.0,2.0
200,2323,0.0,2.0
200,2337,0.0,1.0
200,2352,0.0,2.0
200,2380,0.0,3.0
200,2406,1.0,0.0
200,2418,1.0,0.0
200,2435,1.0,0.0
200,2449,1.0,0.0
200,2464,0.0,1.0
200,2490,0.0,1.0
200,2519,0.0,1.0
200,2533,0.0,1.0
200,2546,0.0,1.0
200,2561,0.0,1.0
200,2589,1.0,0.0
200,2603,1.0,1.0
200,2618,0.0,1.0
200,2630,0.0,1.0
200,2662,0.0,1.0
200,2675,0.0,2.0
200,2687,0.0,1.0
200,2716,0.0,2.0
200,2744,0.0,1.0
200,2771,0.0,1.0
200,2786,0.0,1.0
200,2799,0.0,2.0
200,2812,2.0,0.0
200,2827,0.0,1.0
200,2842,0.0,2.0
200,2856,0.0,1.0
200,2883,1.0,0.0
200,2897,1.0,0.0
200,2910,1.0,0.0
200,2925,2.0,0.0
200,2954,1.0,0.0
200,2967,1.0,0.0
200,2981,0.0,1.0
200,2992,0.0,1.0
200,3008,0.0,1.0
200,3023,0.0,1.0
200,3038,0.0,1.0
200,3051,0.0,1.0
200,3066,0.0,1.0
200,3093,0.0,1.0
200,3107,0.0,1.0
200,3134,1.0,0.0
200,3149,1.0,0.0
200,3164,1.0,0.0
200,3178,1.0,0.0
200,3206,0.0,1.0
200,3219,0.0,1.0
200,3233,0.0,1.0
200,3247,1.0,2.0
200,3262,1.0,0.0
200,3274,1.0,0.0
201,405,4.0,0.0
201,420,2.0,0.0
201,434,3.0,0.0
201,448,1.0,0.0
201,463,1.0,0.0
201,476,0.0,3.0
201,489,1.0,0.0
201,514,2.0,0.0
201,531,1.0,0.0
201,545,1.0,0.0
201,588,2.0,0.0
201,671,1.0,0.0
201,703,0.0,1.0
201,716,0.0,1.0
201,748,0.0,1.0
201,763,0.0,2.0
201,776,0.0,2.0
201,790,2.0,0.0
201,803,2.0,0.0
201,818,2.0,0.0
201,831,0.0,1.0
201,846,0.0,1.0
201,859,0.0,1.0
201,871,1.0,0.0
201,888,1.0,0.0
201,902,0.0,1.0
201,916,0.0,1.0
201,930,2.0,0.0
201,959,1.0,0.0
201,973,2.0,0.0
201,986,1.0,0.0
201,1013,2.0,0.0
201,1027,1.0,0.0
201,1071,1.0,0.0
201,1098,1.0,1.0
201,1112,1.0,0.0
201,1126,0.0,1.0
201,1141,1.0,1.0
201,1154,1.0,0.0
201,1169,1.0,1.0
201,1183,0.0,1.0
201,1200,0.0,1.0
201,1212,0.0,1.0
201,1240,0.0,1.0
201,1252,0.0,1.0
201,1267,1.0,1.0
201,1294,2.0,0.0
201,1309,1.0,0.0
201,1322,1.0,0.0
201,1336,1.0,0.0
201,1365,1.0,0.0
201,1378,2.0,0.0
201,1393,2.0,0.0
201,1420,1.0,0.0
201,1433,1.0,0.0
201,1448,1.0,0.0
201,1476,0.0,1.0
201,1489,0.0,1.0
201,1503,0.0,1.0
201,1517,0.0,1.0
201,1531,0.0,1.0
201,1546,0.0,1.0
201,1560,0.0,1.0
201,1574,0.0,1.0
201,1590,0.0,1.0
201,1602,2.0,0.0
201,1615,2.0,0.0
201,1644,1.0,0.0
201,1658,1.0,0.0
201,1686,0.0,1.0
201,1700,0.0,1.0
201,1714,1.0,0.0
201,1728,1.0,0.0
201,1743,1.0,0.0
201,1770,2.0,0.0
201,1798,1.0,0.0
201,1812,1.0,0.0
201,1840,1.0,0.0
201,1854,1.0,0.0
201,1868,1.0,0.0
201,1897,1.0,1.0
201,1910,0.0,1.0
201,1924,0.0,2.0
201,1945,0.0,1.0
201,1959,1.0,0.0
201,1973,1.0,0.0
201,1987,1.0,0.0
201,2001,1.0,0.0
201,2029,1.0,0.0
201,2056,0.0,1.0
201,2070,0.0,1.0
201,2085,0.0,1.0
201,2113,1.0,0.0
201,2254,0.0,1.0
201,2260,1.0,0.0
201,2281,1.0,1.0
201,2297,0.0,2.0
201,2309,0.0,1.0
201,2323,0.0,2.0
201,2337,0.0,1.0
201,2352,0.0,2.0
201,2367,0.0,1.0
201,2380,1.0,0.0
201,2393,1.0,0.0
201,2406,1.0,0.0
201,2418,1.0,0.0
201,2449,1.0,0.0
201,2464,1.0,0.0
201,2490,0.0,1.0
201,2505,1.0,1.0
201,2533,1.0,0.0
201,2546,1.0,0.0
201,2561,1.0,0.0
201,2574,1.0,0.0
201,2589,1.0,0.0
201,2618,0.0,1.0
201,2630,0.0,1.0
201,2642,0.0,1.0
201,2662,0.0,1.0
201,2675,0.0,1.0
201,2687,0.0,2.0
201,2701,0.0,1.0
201,2729,0.0,1.0
201,2744,0.0,1.0
201,2757,0.0,1.0
201,2771,0.0,1.0
201,2786,1.0,0.0
201,2812,1.0,0.0
201,2827,0.0,1.0
201,2842,2.0,0.0
201,2869,1.0,0.0
201,2883,1.0,0.0
201,2897,1.0,0.0
201,2910,1.0,0.0
201,2925,1.0,0.0
201,2940,1.0,0.0
201,2967,0.0,2.0
201,2981,1.0,0.0
201,3008,1.0,0.0
201,3023,1.0,0.0
201,3038,0.0,1.0
201,3051,1.0,1.0
201,3066,2.0,0.0
201,3107,1.0,0.0
201,3121,1.0,0.0
201,3134,1.0,0.0
202,405,3.0,0.0
202,420,2.0,0.0
202,434,1.0,3.0
202,463,2.0,0.0
202,476,2.0,0.0
202,489,1.0,0.0
202,503,2.0,0.0
202,514,1.0,0.0
202,545,2.0,0.0
202,602,0.0,1.0
202,790,0.0,4.0
202,803,3.0,1.0
202,818,2.0,0.0
202,831,1.0,0.0
202,846,2.0,0.0
202,859,1.0,0.0
202,871,1.0,0.0
202,888,0.0,1.0
202,902,0.0,1.0
202,916,0.0,1.0
202,930,0.0,1.0
202,945,0.0,2.0
202,959,0.0,1.0
202,973,0.0,1.0
202,1000,1.0,0.0
202,1013,1.0,0.0
202,1027,1.0,0.0
202,1042,1.0,0.0
202,1056,1.0,0.0
202,1098,2.0,0.0
202,1112,0.0,2.0
202,1141,0.0,2.0
202,1154,0.0,3.0
202,1169,0.0,1.0
202,1183,0.0,1.0
202,1200,0.0,2.0
202,1212,0.0,1.0
202,1224,0.0,1.0
202,1240,0.0,1.0
202,1252,1.0,0.0
202,1294,1.0,1.0
202,1309,1.0,0.0
202,1322,1.0,0.0
202,1336,1.0,0.0
202,1351,2.0,0.0
202,1378,2.0,0.0
202,1393,1.0,0.0
202,1407,1.0,0.0
202,1420,1.0,0.0
202,1433,1.0,0.0
202,1448,1.0,0.0
202,1461,1.0,0.0
202,1476,1.0,0.0
202,1489,1.0,0.0
202,1517,1.0,1.0
202,1531,0.0,1.0
202,1546,0.0,1.0
202,1574,1.0,0.0
202,1590,1.0,0.0
202,1624,1.0,0.0
202,1644,1.0,0.0
202,1658,1.0,0.0
202,1673,1.0,0.0
202,1686,1.0,0.0
202,1700,1.0,0.0
202,1728,2.0,0.0
202,1756,1.0,0.0
202,1827,1.0,0.0
202,1854,3.0,0.0
202,1868,1.0,0.0
202,1883,1.0,0.0
202,1897,2.0,0.0
202,1910,0.0,2.0
202,1924,0.0,1.0
202,1959,0.0,1.0
202,1987,0.0,1.0
202,2001,2.0,3.0
202,2016,1.0,0.0
202,2042,1.0,0.0
202,2072,1.0,0.0
202,2113,1.0,0.0
202,2225,0.0,1.0
202,2239,0.0,1.0
202,2254,0.0,3.0
202,2266,1.0,0.0
202,2281,1.0,0.0
202,2297,1.0,1.0
202,2309,0.0,2.0
202,2323,0.0,1.0
202,2337,0.0,1.0
202,2352,0.0,1.0
202,2367,0.0,1.0
202,2380,0.0,1.0
202,2393,0.0,1.0
202,2406,0.0,1.0
202,2418,0.0,1.0
202,2435,0.0,1.0
202,2449,1.0,0.0
202,2477,1.0,0.0
202,2490,0.0,1.0
202,2505,0.0,1.0
202,2519,0.0,1.0
202,2533,1.0,0.0
202,2561,1.0,0.0
202,2574,1.0,0.0
202,2589,0.0,1.0
202,2603,1.0,1.0
202,2630,0.0,1.0
202,2642,0.0,1.0
202,2662,0.0,1.0
202,2675,0.0,2.0
202,2701,0.0,1.0
202,2716,0.0,1.0
202,2729,0.0,1.0
202,2744,0.0,2.0
202,2771,1.0,0.0
202,2786,1.0,0.0
202,2812,1.0,0.0
202,2827,1.0,0.0
202,2842,1.0,0.0
202,2856,1.0,0.0
202,2883,1.0,0.0
202,2897,1.0,0.0
202,2910,1.0,0.0
202,2925,1.0,0.0
202,2940,2.0,0.0
202,2954,1.0,0.0
202,2981,1.0,0.0
202,2992,1.0,0.0
202,3008,1.0,0.0
202,3023,0.0,1.0
202,3038,0.0,1.0
202,3247,3.0,0.0
202,3262,1.0,0.0
202,3274,3.0,0.0
203,348,1.0,0.0
203,364,1.0,0.0
203,377,2.0,0.0
203,392,1.0,0.0
203,420,2.0,0.0
203,432,1.0,0.0
203,441,1.0,0.0
203,474,2.0,0.0
203,489,1.0,0.0
203,559,2.0,0.0
203,572,1.0,0.0
203,586,1.0,0.0
203,763,1.0,0.0
203,776,0.0,1.0
203,790,0.0,3.0
203,803,1.0,1.0
203,818,0.0,1.0
203,831,1.0,0.0
203,846,1.0,0.0
203,860,1.0,0.0
203,871,1.0,0.0
203,887,1.0,0.0
203,902,2.0,0.0
203,916,1.0,0.0
203,945,1.0,0.0
203,959,1.0,0.0
203,983,1.0,0.0
203,1000,0.0,2.0
203,1013,0.0,1.0
203,1027,0.0,1.0
203,1042,1.0,0.0
203,1085,2.0,0.0
203,1112,1.0,0.0
203,1141,2.0,0.0
203,1154,1.0,0.0
203,1169,1.0,0.0
203,1183,1.0,0.0
203,1200,2.0,0.0
203,1211,1.0,0.0
203,1223,1.0,0.0
203,1240,1.0,0.0
203,1280,1.0,0.0
203,1294,1.0,0.0
203,1309,1.0,1.0
203,1336,0.0,1.0
203,1402,1.0,0.0
203,1416,1.0,0.0
203,1431,1.0,0.0
203,1444,1.0,0.0
203,1459,1.0,0.0
203,1473,1.0,0.0
203,1490,1.0,0.0
203,1517,1.0,0.0
203,1531,1.0,0.0
203,1546,1.0,0.0
203,1560,1.0,0.0
203,1574,1.0,0.0
203,1590,1.0,0.0
203,1602,2.0,0.0
203,1615,1.0,1.0
203,1673,1.0,0.0
203,1840,0.0,1.0
203,1854,1.0,0.0
203,1868,1.0,0.0
203,1883,2.0,0.0
203,1897,1.0,0.0
203,1910,2.0,0.0
203,1924,1.0,0.0
203,1945,1.0,1.0
203,1959,0.0,1.0
203,1973,0.0,2.0
203,2001,0.0,2.0
203,2029,0.0,1.0
203,2056,0.0,1.0
203,2085,0.0,1.0
203,2212,1.0,0.0
203,2225,1.0,0.0
203,2239,1.0,0.0
203,2254,2.0,0.0
203,2266,1.0,0.0
203,2281,1.0,0.0
203,2297,2.0,0.0
203,2309,1.0,0.0
203,2323,1.0,0.0
203,2337,1.0,0.0
203,2352,1.0,0.0
203,2366,1.0,0.0
203,2380,0.0,1.0
203,2393,0.0,1.0
203,2406,0.0,1.0
203,2435,0.0,1.0
203,2618,2.0,0.0
203,2630,5.0,0.0
203,2642,1.0,0.0
203,2662,2.0,0.0
203,2675,1.0,0.0
203,2687,1.0,0.0
203,2701,1.0,0.0
203,2716,1.0,1.0
203,2729,0.0,1.0
203,2744,0.0,1.0
203,2757,0.0,1.0
203,2771,0.0,1.0
203,2967,4.0,0.0
203,2981,2.0,0.0
203,2992,1.0,0.0
203,3008,1.0,0.0
203,3023,1.0,0.0
203,3038,1.0,0.0
203,3051,1.0,0.0
203,3066,0.0,1.0
203,3079,0.0,1.0
203,3093,0.0,1.0
203,3107,0.0,1.0
203,3121,0.0,1.0
203,3134,0.0,1.0
203,3149,0.0,1.0
203,3233,0.0,1.0
203,3247,0.0,1.0
204,364,1.0,0.0
204,404,1.0,0.0
204,420,4.0,0.0
204,432,2.0,0.0
204,441,1.0,0.0
204,455,1.0,0.0
204,489,2.0,0.0
204,544,1.0,0.0
